node_id,deg_in,deg_out,deg_total
295468,1,1,2
295469,1,1,2
295470,16,1,17
295471,2,3,5
295472,1,1,2
295473,16,0,16
295474,4,2,6
295475,2,2,4
295476,9,1,10
295477,11,4,15
295478,10,1,11
295479,9,1,10
295480,7,2,9
295481,32,8,40
295482,0,1,1
295483,0,1,1
295484,2,1,3
295485,2,2,4
295486,2,2,4
295487,2,1,3
295488,5,2,7
295489,1,2,3
295490,3,3,6
295491,18,3,21
295492,1,1,2
295493,1,1,2
295494,15,1,16
295495,13,0,13
295496,8,0,8
295497,9,1,10
295498,13,1,14
295499,13,3,16
295500,1,9,10
295501,11,3,14
295502,0,2,2
295503,6,2,8
295504,10,17,27
295505,0,2,2
295506,14,2,16
295507,2,3,5
295508,1,3,4
295509,1,3,4
295510,3,2,5
295511,1,1,2
295512,9,1,10
295513,1,1,2
295514,2,14,16
295515,1,1,2
295516,0,1,1
295517,8,2,10
295518,2,3,5
295519,7,2,9
295520,11,1,12
295521,12,13,25
295522,3,3,6
295523,1,1,2
295524,18,2,20
295525,1,1,2
295526,13,1,14
295527,20,0,20
295528,12,6,18
295529,12,1,13
295530,14,1,15
295531,12,0,12
295532,1,1,2
295533,18,2,20
295534,2,14,16
295535,26,1,27
295536,3,2,5
295537,10,48,58
295538,12,37,49
295539,2,3,5
295540,8,0,8
295541,2,2,4
295542,8,1,9
295543,1,1,2
295544,12,64,76
295545,15,2,17
295546,1,1,2
295547,1,3,4
295548,17,2,19
295549,9,1,10
295550,16,3,19
295551,1,9,10
295552,11,4,15
295553,33,1,34
295554,9,20,29
295555,9,2,11
295556,2,1,3
295557,1,2,3
295558,7,0,7
295559,1,2,3
295560,1,1,2
295561,14,0,14
295562,8,2,10
295563,10,1,11
295564,1,1,2
295565,1,1,2
295566,0,1,1
295567,17,1,18
295568,1,1,2
295569,3,4,7
295570,15,0,15
295571,2,14,16
295572,23,0,23
295573,12,2,14
295574,20,0,20
295575,18,5,23
295576,11,1,12
295577,14,50,64
295578,18,1,19
295579,2,2,4
295580,17,1,18
295581,16,1,17
295582,11,1,12
295583,1,1,2
295584,15,9,24
295585,1,1,2
295586,2,3,5
295587,2,1,3
295588,1,1,2
295589,1,1,2
295590,15,2,17
295591,2,1,3
295592,23,1,24
295593,1,1,2
295594,1,1,2
295595,4,2,6
295596,1,1,2
295597,1,1,2
295598,2,2,4
295599,10,2,12
295600,8,2,10
295601,1,1,2
295602,2,3,5
295603,1,1,2
295604,12,1,13
295605,13,38,51
295606,2,14,16
295607,1,1,2
295608,16,20,36
295609,6,1,7
295610,29,1,30
295611,22,14,36
295612,11,10,21
295613,17,1,18
295614,12,1,13
295615,28,0,28
295616,0,12,12
295617,9,1,10
295618,1,1,2
295619,11,1,12
295620,21,1,22
295621,1,1,2
295622,12,5,17
295623,8,1,9
295624,11,0,11
295625,11,1,12
295626,1,1,2
295627,10,13,23
295628,9,1,10
295629,23,1,24
295630,0,1,1
295631,2,3,5
295632,1,1,2
295633,1,2,3
295634,25,1,26
295635,15,17,32
295636,1,1,2
295637,1,1,2
295638,1,1,2
295639,2,2,4
295640,25,17,42
295641,1,1,2
295642,6,2,8
295643,15,1,16
295644,1,1,2
295645,7,0,7
295646,2,2,4
295647,3,2,5
295648,33,1,34
295649,7,31,38
295650,16,2,18
295651,1,1,2
295652,1,1,2
295653,16,1,17
295654,19,1,20
295655,2,3,5
295656,13,12,25
295657,15,0,15
295658,11,2,13
295659,1,1,2
295660,14,29,43
295661,8,1,9
295662,1,1,2
295663,21,17,38
295664,21,16,37
295665,1,1,2
295666,15,10,25
295667,15,1,16
295668,10,2,12
295669,1,4,5
295670,2,2,4
295671,1,1,2
295672,18,10,28
295673,1,1,2
295674,12,2,14
295675,1,1,2
295676,1,1,2
295677,7,1,8
295678,26,1,27
295679,3,2,5
295680,2,2,4
295681,11,1,12
295682,1,1,2
295683,2,2,4
295684,2,2,4
295685,2,1,3
295686,16,6,22
295687,5,0,5
295688,22,28,50
295689,26,0,26
295690,2,10,12
295691,8,0,8
295692,24,2,26
295693,18,2,20
295694,18,10,28
295695,1,2,3
295696,8,0,8
295697,0,1,1
295698,1,1,2
295699,6,1,7
295700,13,1,14
295701,10,2,12
295702,11,1,12
295703,2,1,3
295704,13,22,35
295705,27,1,28
295706,1,2,3
295707,14,1,15
295708,1,1,2
295709,19,36,55
295710,12,0,12
295711,1,1,2
295712,1,1,2
295713,12,33,45
295714,6,2,8
295715,25,20,45
295716,8,1,9
295717,15,5,20
295718,12,0,12
295719,1,1,2
295720,2,1,3
295721,21,0,21
295722,6,1,7
295723,1,1,2
295724,9,17,26
295725,11,1,12
295726,11,32,43
295727,14,3,17
295728,10,8,18
295729,10,1,11
295730,17,1,18
295731,2,1,3
295732,2,1,3
295733,11,1,12
295734,1,9,10
295735,17,12,29
295736,15,1,16
295737,5,9,14
295738,21,39,60
295739,6,2,8
295740,2,1,3
295741,25,23,48
295742,24,0,24
295743,11,1,12
295744,2,2,4
295745,22,8,30
295746,26,45,71
295747,12,1,13
295748,16,14,30
295749,3,6,9
295750,16,1,17
295751,17,2,19
295752,9,1,10
295753,12,1,13
295754,13,50,63
295755,2,3,5
295756,2,2,4
295757,16,1,17
295758,14,4,18
295759,17,0,17
295760,4,1,5
295761,4,12,16
295762,9,17,26
295763,18,2,20
295764,0,2,2
295765,13,1,14
295766,8,2,10
295767,1,1,2
295768,11,29,40
295769,17,9,26
295770,17,0,17
295771,4,1,5
295772,14,71,85
295773,34,1,35
295774,14,47,61
295775,20,42,62
295776,14,2,16
295777,2,9,11
295778,18,1,19
295779,2,1,3
295780,1,1,2
295781,11,1,12
295782,6,1,7
295783,11,23,34
295784,15,1,16
295785,16,2,18
295786,1,1,2
295787,11,31,42
295788,12,0,12
295789,11,1,12
295790,14,1,15
295791,2,17,19
295792,15,1,16
295793,19,30,49
295794,38,0,38
295795,4,1,5
295796,6,7,13
295797,13,1,14
295798,2,5,7
295799,9,1,10
295800,1,1,2
295801,2,2,4
295802,22,2,24
295803,2,1,3
295804,19,1,20
295805,13,1,14
295806,9,1,10
295807,3,2,5
295808,0,1,1
295809,0,2,2
295810,3,2,5
295811,5,14,19
295812,1,1,2
295813,13,39,52
295814,2,2,4
295815,2,21,23
295816,21,1,22
295817,1,1,2
295818,1,1,2
295819,1,1,2
295820,1,1,2
295821,12,1,13
295822,15,16,31
295823,0,1,1
295824,9,2,11
295825,6,2,8
295826,11,100,111
295827,1,1,2
295828,4,3,7
295829,2,3,5
295830,9,8,17
295831,4,2,6
295832,2,2,4
295833,2,2,4
295834,2,3,5
295835,1,1,2
295836,3,2,5
295837,20,55,75
295838,1,1,2
295839,2,20,22
295840,4,25,29
295841,0,2,2
295842,2,10,12
295843,11,73,84
295844,9,45,54
295845,1,1,2
295846,3,2,5
295847,0,2,2
295848,2,1,3
295849,3,2,5
295850,18,25,43
295851,13,17,30
295852,3,18,21
295853,12,17,29
295854,2,83,85
295855,1,1,2
295856,13,3,16
295857,14,9,23
295858,1,1,2
295859,1,3,4
295860,1,1,2
295861,1,9,10
295862,10,16,26
295863,12,36,48
295864,1,1,2
295865,13,1,14
295866,1,1,2
295867,2,2,4
295868,9,1,10
295869,12,1,13
295870,2,4,6
295871,9,35,44
295872,2,1,3
295873,1,1,2
295874,20,0,20
295875,15,49,64
295876,20,2,22
295877,13,3,16
295878,1,1,2
295879,12,33,45
295880,1,1,2
295881,15,0,15
295882,18,24,42
295883,21,7,28
295884,7,8,15
295885,1,1,2
295886,1,1,2
295887,0,2,2
295888,2,1,3
295889,34,34,68
295890,13,25,38
295891,4,2,6
295892,6,30,36
295893,1,1,2
295894,11,5,16
295895,38,51,89
295896,21,16,37
295897,21,1,22
295898,0,2,2
295899,16,8,24
295900,2,14,16
295901,2,28,30
295902,25,3,28
295903,1,1,2
295904,0,1,1
295905,1,0,1
295906,1,1,2
295907,15,17,32
295908,13,1,14
295909,34,1,35
295910,69,2,71
295911,16,31,47
295912,21,4,25
295913,21,9,30
295914,2,2,4
295915,13,29,42
295916,3,2,5
295917,27,2,29
295918,11,21,32
295919,20,36,56
295920,7,1,8
295921,20,19,39
295922,11,0,11
295923,2,1,3
295924,4,11,15
295925,2,2,4
295926,1,2,3
295927,17,33,50
295928,14,1,15
295929,9,1,10
295930,4,1,5
295931,1,14,15
295932,2,2,4
295933,26,0,26
295934,1,1,2
295935,5,4,9
295936,20,26,46
295937,3,3,6
295938,9,1,10
295939,6,4,10
295940,1,7,8
295941,9,1,10
295942,5,2,7
295943,21,2,23
295944,1,1,2
295945,1,33,34
295946,20,16,36
295947,17,10,27
295948,7,1,8
295949,30,33,63
295950,2,3,5
295951,10,1,11
295952,10,2,12
295953,12,4,16
295954,2,1,3
295955,1,1,2
295956,3,2,5
295957,2,1,3
295958,2,22,24
295959,1,1,2
295960,1,1,2
295961,9,14,23
295962,16,2,18
295963,16,15,31
295964,1,1,2
295965,1,1,2
295966,0,1,1
295967,4,2,6
295968,1,1,2
295969,32,2,34
295970,15,1,16
295971,21,1,22
295972,0,2,2
295973,3,1,4
295974,1,1,2
295975,1,1,2
295976,10,0,10
295977,23,1,24
295978,2,2,4
295979,16,0,16
295980,14,38,52
295981,17,2,19
295982,15,2,17
295983,9,10,19
295984,17,13,30
295985,1,1,2
295986,0,2,2
295987,4,3,7
295988,2,3,5
295989,2,4,6
295990,2,2,4
295991,1,1,2
295992,1,1,2
295993,1,1,2
295994,13,27,40
295995,23,1,24
295996,1,1,2
295997,10,2,12
295998,0,1,1
295999,16,2,18
296000,15,1,16
296001,17,33,50
296002,10,9,19
296003,1,2,3
296004,18,2,20
296005,1,3,4
296006,4,2,6
296007,1,2,3
296008,1,1,2
296009,1,1,2
296010,2,2,4
296011,28,31,59
296012,13,1,14
296013,12,8,20
296014,1,1,2
296015,14,2,16
296016,1,1,2
296017,2,32,34
296018,8,0,8
296019,19,1,20
296020,22,2,24
296021,16,1,17
296022,1,1,2
296023,21,3,24
296024,0,1,1
296025,2,1,3
296026,2,3,5
296027,2,2,4
296028,17,9,26
296029,13,14,27
296030,27,25,52
296031,15,1,16
296032,10,8,18
296033,1,1,2
296034,11,1,12
296035,6,1,7
296036,21,6,27
296037,6,0,6
296038,9,1,10
296039,18,23,41
296040,21,1,22
296041,10,2,12
296042,0,2,2
296043,1,1,2
296044,2,2,4
296045,21,1,22
296046,0,2,2
296047,4,2,6
296048,1,1,2
296049,1,1,2
296050,14,8,22
296051,28,2,30
296052,1,1,2
296053,11,37,48
296054,16,0,16
296055,2,2,4
296056,1,1,2
296057,8,1,9
296058,21,1,22
296059,19,0,19
296060,10,68,78
296061,13,1,14
296062,2,16,18
296063,1,3,4
296064,10,14,24
296065,1,1,2
296066,0,1,1
296067,2,1,3
296068,1,1,2
296069,1,1,2
296070,9,36,45
296071,1,1,2
296072,4,1,5
296073,0,8,8
296074,6,2,8
296075,3,2,5
296076,15,30,45
296077,10,13,23
296078,12,57,69
296079,16,5,21
296080,11,1,12
296081,2,1,3
296082,25,13,38
296083,0,1,1
296084,4,4,8
296085,4,2,6
296086,28,59,87
296087,1,1,2
296088,1,2,3
296089,8,29,37
296090,0,2,2
296091,10,0,10
296092,0,2,2
296093,3,1,4
296094,26,1,27
296095,12,15,27
296096,2,2,4
296097,1,1,2
296098,6,14,20
296099,37,47,84
296100,0,2,2
296101,14,12,26
296102,2,8,10
296103,8,0,8
296104,15,19,34
296105,13,2,15
296106,15,27,42
296107,16,33,49
296108,12,13,25
296109,2,2,4
296110,0,18,18
296111,1,1,2
296112,0,1,1
296113,5,5,10
296114,8,12,20
296115,18,2,20
296116,13,3,16
296117,0,2,2
296118,2,17,19
296119,14,0,14
296120,1,1,2
296121,10,27,37
296122,24,0,24
296123,0,2,2
296124,1,1,2
296125,17,29,46
296126,0,2,2
296127,17,29,46
296128,16,7,23
296129,3,2,5
296130,1,2,3
296131,0,2,2
296132,3,3,6
296133,11,9,20
296134,10,14,24
296135,4,2,6
296136,14,13,27
296137,1,1,2
296138,14,2,16
296139,8,8,16
296140,0,1,1
296141,3,2,5
296142,16,9,25
296143,11,4,15
296144,8,9,17
296145,9,2,11
296146,12,54,66
296147,8,1,9
296148,10,35,45
296149,4,40,44
296150,15,12,27
296151,1,1,2
296152,13,13,26
296153,22,11,33
296154,10,42,52
296155,27,2,29
296156,3,5,8
296157,9,47,56
296158,3,3,6
296159,1,1,2
296160,12,1,13
296161,18,24,42
296162,16,24,40
296163,13,1,14
296164,13,36,49
296165,26,13,39
296166,13,0,13
296167,15,10,25
296168,1,9,10
296169,1,1,2
296170,16,4,20
296171,14,5,19
296172,0,1,1
296173,22,4,26
296174,0,2,2
296175,9,1,10
296176,9,19,28
296177,15,22,37
296178,19,2,21
296179,1,1,2
296180,1,1,2
296181,1,5,6
296182,21,24,45
296183,16,22,38
296184,9,0,9
296185,12,5,17
296186,1,1,2
296187,7,1,8
296188,1,12,13
296189,15,2,17
296190,10,1,11
296191,0,2,2
296192,12,0,12
296193,1,1,2
296194,13,8,21
296195,13,9,22
296196,1,1,2
296197,2,2,4
296198,13,5,18
296199,33,1,34
296200,1,13,14
296201,21,0,21
296202,1,0,1
296203,25,1,26
296204,1,1,2
296205,8,12,20
296206,11,3,14
296207,16,1,17
296208,0,2,2
296209,4,1,5
296210,3,2,5
296211,10,4,14
296212,2,1,3
296213,28,7,35
296214,8,5,13
296215,2,1,3
296216,2,2,4
296217,0,2,2
296218,15,1,16
296219,1,1,2
296220,15,1,16
296221,11,15,26
296222,0,2,2
296223,4,1,5
296224,10,1,11
296225,1,1,2
296226,21,1,22
296227,2,3,5
296228,2,1,3
296229,10,2,12
296230,15,1,16
296231,2,2,4
296232,1,1,2
296233,1,1,2
296234,4,1,5
296235,18,9,27
296236,10,1,11
296237,1,1,2
296238,15,0,15
296239,18,2,20
296240,2,8,10
296241,2,1,3
296242,2,1,3
296243,1,1,2
296244,0,2,2
296245,0,2,2
296246,17,3,20
296247,1,2,3
296248,11,2,13
296249,17,11,28
296250,2,1,3
296251,21,1,22
296252,11,23,34
296253,11,4,15
296254,1,1,2
296255,9,2,11
296256,2,3,5
296257,3,2,5
296258,31,23,54
296259,17,0,17
296260,12,2,14
296261,13,2,15
296262,14,1,15
296263,15,1,16
296264,1,1,2
296265,1,1,2
296266,11,1,12
296267,17,1,18
296268,1,1,2
296269,15,2,17
296270,9,13,22
296271,12,36,48
296272,26,16,42
296273,9,1,10
296274,13,27,40
296275,1,1,2
296276,9,22,31
296277,7,42,49
296278,9,18,27
296279,2,2,4
296280,13,17,30
296281,4,3,7
296282,1,1,2
296283,1,1,2
296284,1,3,4
296285,17,49,66
296286,17,43,60
296287,14,14,28
296288,16,3,19
296289,6,16,22
296290,7,9,16
296291,1,14,15
296292,1,1,2
296293,23,45,68
296294,1,17,18
296295,22,3,25
296296,19,27,46
296297,0,1,1
296298,11,65,76
296299,1,1,2
296300,1,1,2
296301,14,1,15
296302,2,14,16
296303,1,1,2
296304,16,22,38
296305,12,76,88
296306,0,2,2
296307,9,38,47
296308,17,6,23
296309,1,8,9
296310,9,1,10
296311,16,58,74
296312,25,20,45
296313,0,2,2
296314,2,1,3
296315,4,39,43
296316,22,38,60
296317,1,1,2
296318,1,1,2
296319,2,2,4
296320,13,2,15
296321,1,1,2
296322,13,49,62
296323,0,2,2
296324,0,1,1
296325,1,1,2
296326,1,1,2
296327,2,1,3
296328,8,14,22
296329,25,2,27
296330,0,2,2
296331,16,48,64
296332,2,2,4
296333,15,4,19
296334,15,40,55
296335,12,58,70
296336,18,26,44
296337,1,9,10
296338,1,1,2
296339,4,2,6
296340,1,1,2
296341,9,8,17
296342,24,1,25
296343,17,16,33
296344,11,18,29
296345,16,3,19
296346,0,2,2
296347,9,2,11
296348,1,1,2
296349,1,1,2
296350,3,2,5
296351,1,1,2
296352,1,1,2
296353,4,2,6
296354,0,1,1
296355,1,1,2
296356,24,40,64
296357,10,2,12
296358,2,3,5
296359,25,18,43
296360,1,1,2
296361,2,2,4
296362,2,1,3
296363,4,32,36
296364,4,2,6
296365,21,2,23
296366,11,9,20
296367,1,1,2
296368,11,23,34
296369,17,17,34
296370,13,17,30
296371,1,1,2
296372,1,1,2
296373,2,2,4
296374,9,1,10
296375,20,0,20
296376,2,4,6
296377,2,2,4
296378,3,2,5
296379,1,1,2
296380,16,2,18
296381,0,2,2
296382,1,1,2
296383,22,17,39
296384,14,18,32
296385,18,4,22
296386,1,1,2
296387,25,9,34
296388,17,2,19
296389,1,1,2
296390,3,2,5
296391,17,0,17
296392,0,3,3
296393,11,3,14
296394,12,3,15
296395,3,5,8
296396,2,4,6
296397,1,2,3
296398,2,2,4
296399,23,1,24
296400,15,18,33
296401,23,14,37
296402,1,1,2
296403,1,1,2
296404,19,10,29
296405,17,1,18
296406,8,24,32
296407,0,2,2
296408,1,1,2
296409,1,2,3
296410,4,12,16
296411,16,11,27
296412,19,17,36
296413,1,1,2
296414,15,1,16
296415,1,1,2
296416,10,3,13
296417,22,51,73
296418,14,2,16
296419,1,1,2
296420,12,2,14
296421,4,2,6
296422,18,4,22
296423,14,0,14
296424,1,1,2
296425,14,1,15
296426,9,2,11
296427,10,2,12
296428,21,1,22
296429,15,1,16
296430,0,2,2
296431,4,1,5
296432,20,1,21
296433,1,1,2
296434,1,1,2
296435,2,2,4
296436,13,1,14
296437,27,1,28
296438,7,2,9
296439,2,1,3
296440,1,2,3
296441,1,1,2
296442,13,5,18
296443,15,1,16
296444,2,1,3
296445,0,2,2
296446,2,4,6
296447,9,13,22
296448,15,13,28
296449,1,1,2
296450,21,1,22
296451,12,29,41
296452,14,1,15
296453,11,3,14
296454,10,0,10
296455,1,1,2
296456,1,1,2
296457,17,2,19
296458,0,42,42
296459,9,1,10
296460,1,1,2
296461,8,2,10
296462,0,2,2
296463,15,19,34
296464,13,0,13
296465,16,2,18
296466,0,2,2
296467,3,2,5
296468,0,2,2
296469,3,1,4
296470,2,3,5
296471,17,17,34
296472,11,1,12
296473,17,10,27
296474,12,9,21
296475,16,51,67
296476,1,0,1
296477,2,2,4
296478,0,2,2
296479,19,21,40
296480,0,9,9
296481,2,2,4
296482,9,1,10
296483,1,1,2
296484,0,2,2
296485,15,3,18
296486,1,2,3
296487,21,5,26
296488,13,1,14
296489,3,3,6
296490,1,1,2
296491,0,2,2
296492,3,2,5
296493,16,1,17
296494,3,9,12
296495,8,0,8
296496,5,1,6
296497,29,17,46
296498,0,1,1
296499,8,17,25
296500,0,2,2
296501,2,1,3
296502,0,1,1
296503,3,1,4
296504,3,3,6
296505,12,14,26
296506,18,13,31
296507,3,4,7
296508,15,19,34
296509,18,43,61
296510,10,31,41
296511,0,1,1
296512,6,2,8
296513,16,48,64
296514,1,1,2
296515,0,2,2
296516,8,0,8
296517,5,2,7
296518,10,1,11
296519,20,10,30
296520,1,2,3
296521,1,1,2
296522,2,1,3
296523,1,1,2
296524,15,2,17
296525,16,33,49
296526,24,5,29
296527,2,14,16
296528,1,1,2
296529,2,1,3
296530,1,1,2
296531,3,2,5
296532,23,15,38
296533,15,5,20
296534,4,2,6
296535,1,1,2
296536,2,2,4
296537,1,1,2
296538,0,2,2
296539,2,2,4
296540,2,1,3
296541,1,16,17
296542,16,25,41
296543,3,3,6
296544,2,2,4
296545,8,16,24
296546,1,1,2
296547,0,2,2
296548,17,14,31
296549,12,1,13
296550,5,13,18
296551,18,13,31
296552,17,35,52
296553,8,25,33
296554,32,9,41
296555,15,14,29
296556,26,33,59
296557,24,8,32
296558,13,2,15
296559,10,29,39
296560,0,2,2
296561,0,2,2
296562,15,8,23
296563,10,9,19
296564,2,2,4
296565,18,1,19
296566,20,1,21
296567,1,1,2
296568,1,1,2
296569,13,1,14
296570,1,2,3
296571,16,12,28
296572,18,14,32
296573,18,35,53
296574,0,2,2
296575,15,20,35
296576,29,37,66
296577,7,4,11
296578,0,2,2
296579,3,1,4
296580,1,2,3
296581,0,2,2
296582,6,17,23
296583,1,1,2
296584,12,0,12
296585,4,1,5
296586,15,37,52
296587,38,15,53
296588,14,8,22
296589,0,2,2
296590,16,1,17
296591,17,9,26
296592,14,38,52
296593,12,1,13
296594,22,2,24
296595,1,2,3
296596,21,1,22
296597,2,3,5
296598,2,1,3
296599,34,3,37
296600,18,3,21
296601,16,72,88
296602,30,0,30
296603,5,19,24
296604,1,1,2
296605,2,3,5
296606,16,4,20
296607,9,1,10
296608,1,1,2
296609,13,30,43
296610,1,1,2
296611,12,18,30
296612,0,2,2
296613,2,2,4
296614,0,17,17
296615,8,1,9
296616,5,3,8
296617,10,16,26
296618,0,1,1
296619,3,0,3
296620,23,1,24
296621,1,1,2
296622,16,14,30
296623,20,3,23
296624,12,17,29
296625,13,2,15
296626,1,1,2
296627,2,2,4
296628,1,1,2
296629,29,41,70
296630,7,2,9
296631,22,36,58
296632,16,2,18
296633,0,2,2
296634,1,1,2
296635,16,22,38
296636,18,1,19
296637,21,32,53
296638,2,1,3
296639,1,1,2
296640,3,2,5
296641,10,2,12
296642,4,2,6
296643,15,1,16
296644,10,52,62
296645,5,2,7
296646,1,1,2
296647,1,2,3
296648,25,20,45
296649,15,1,16
296650,26,1,27
296651,10,5,15
296652,18,2,20
296653,17,0,17
296654,11,4,15
296655,0,2,2
296656,1,12,13
296657,21,13,34
296658,1,1,2
296659,19,33,52
296660,0,2,2
296661,14,5,19
296662,16,2,18
296663,9,12,21
296664,11,1,12
296665,13,0,13
296666,1,1,2
296667,1,22,23
296668,1,1,2
296669,13,3,16
296670,24,0,24
296671,0,2,2
296672,4,2,6
296673,4,1,5
296674,1,3,4
296675,9,1,10
296676,3,2,5
296677,1,1,2
296678,9,1,10
296679,1,1,2
296680,2,1,3
296681,14,2,16
296682,16,0,16
296683,1,1,2
296684,17,1,18
296685,9,1,10
296686,28,2,30
296687,10,1,11
296688,9,1,10
296689,13,2,15
296690,12,1,13
296691,12,30,42
296692,11,11,22
296693,17,55,72
296694,14,34,48
296695,1,1,2
296696,20,19,39
296697,5,16,21
296698,13,2,15
296699,11,47,58
296700,20,4,24
296701,5,11,16
296702,2,30,32
296703,15,28,43
296704,8,12,20
296705,30,24,54
296706,21,55,76
296707,2,32,34
296708,8,29,37
296709,20,15,35
296710,0,1,1
296711,16,52,68
296712,1,1,2
296713,5,10,15
296714,1,1,2
296715,16,10,26
296716,11,25,36
296717,15,22,37
296718,13,16,29
296719,13,17,30
296720,4,3,7
296721,1,1,2
296722,17,55,72
296723,18,19,37
296724,1,1,2
296725,12,3,15
296726,12,1,13
296727,15,13,28
296728,9,2,11
296729,13,1,14
296730,9,59,68
296731,3,12,15
296732,20,13,33
296733,16,2,18
296734,14,16,30
296735,10,1,11
296736,1,21,22
296737,32,0,32
296738,11,45,56
296739,2,2,4
296740,3,2,5
296741,20,2,22
296742,5,1,6
296743,17,1,18
296744,23,43,66
296745,20,24,44
296746,1,1,2
296747,1,1,2
296748,2,2,4
296749,1,1,2
296750,14,2,16
296751,10,20,30
296752,0,1,1
296753,3,2,5
296754,10,0,10
296755,23,20,43
296756,17,22,39
296757,2,3,5
296758,9,13,22
296759,18,11,29
296760,27,6,33
296761,0,1,1
296762,1,1,2
296763,1,1,2
296764,3,2,5
296765,13,1,14
296766,10,22,32
296767,12,29,41
296768,11,9,20
296769,2,2,4
296770,1,1,2
296771,1,1,2
296772,1,1,2
296773,22,37,59
296774,25,27,52
296775,21,1,22
296776,2,8,10
296777,14,8,22
296778,1,2,3
296779,1,1,2
296780,14,2,16
296781,3,26,29
296782,19,1,20
296783,11,13,24
296784,25,13,38
296785,1,1,2
296786,13,1,14
296787,2,3,5
296788,22,12,34
296789,13,1,14
296790,3,5,8
296791,5,1,6
296792,15,42,57
296793,1,1,2
296794,19,2,21
296795,1,47,48
296796,2,2,4
296797,1,1,2
296798,1,21,22
296799,17,27,44
296800,0,9,9
296801,2,13,15
296802,1,1,2
296803,27,2,29
296804,2,1,3
296805,11,12,23
296806,0,12,12
296807,13,1,14
296808,1,1,2
296809,1,1,2
296810,16,14,30
296811,10,9,19
296812,1,3,4
296813,10,0,10
296814,1,2,3
296815,0,1,1
296816,3,1,4
296817,1,1,2
296818,2,2,4
296819,7,2,9
296820,1,1,2
296821,2,1,3
296822,1,1,2
296823,1,1,2
296824,10,11,21
296825,20,26,46
296826,22,13,35
296827,5,29,34
296828,21,4,25
296829,13,98,111
296830,19,10,29
296831,19,14,33
296832,21,5,26
296833,8,2,10
296834,8,1,9
296835,22,3,25
296836,13,0,13
296837,16,0,16
296838,16,13,29
296839,17,1,18
296840,10,1,11
296841,14,24,38
296842,21,1,22
296843,15,2,17
296844,1,1,2
296845,11,1,12
296846,1,1,2
296847,4,1,5
296848,1,2,3
296849,6,1,7
296850,22,12,34
296851,3,1,4
296852,4,2,6
296853,7,2,9
296854,6,2,8
296855,1,4,5
296856,6,24,30
296857,14,18,32
296858,12,47,59
296859,28,2,30
296860,12,1,13
296861,1,2,3
296862,5,27,32
296863,15,1,16
296864,35,1,36
296865,3,3,6
296866,2,3,5
296867,21,0,21
296868,13,11,24
296869,6,1,7
296870,8,0,8
296871,12,20,32
296872,15,10,25
296873,24,0,24
296874,18,9,27
296875,2,2,4
296876,34,2,36
296877,1,2,3
296878,1,1,2
296879,6,2,8
296880,2,1,3
296881,15,2,17
296882,2,2,4
296883,27,4,31
296884,16,1,17
296885,11,1,12
296886,10,23,33
296887,2,1,3
296888,13,0,13
296889,12,20,32
296890,22,2,24
296891,1,1,2
296892,10,2,12
296893,16,1,17
296894,1,2,3
296895,10,1,11
296896,13,1,14
296897,1,2,3
296898,2,1,3
296899,17,1,18
296900,12,1,13
296901,5,1,6
296902,16,2,18
296903,1,1,2
296904,0,1,1
296905,15,2,17
296906,1,1,2
296907,4,17,21
296908,1,1,2
296909,2,16,18
296910,14,19,33
296911,2,10,12
296912,16,31,47
296913,2,2,4
296914,0,15,15
296915,17,64,81
296916,8,1,9
296917,19,12,31
296918,1,9,10
296919,9,1,10
296920,2,2,4
296921,25,1,26
296922,24,2,26
296923,12,4,16
296924,6,6,12
296925,1,13,14
296926,15,47,62
296927,6,2,8
296928,21,0,21
296929,1,1,2
296930,11,34,45
296931,1,14,15
296932,14,92,106
296933,9,2,11
296934,3,2,5
296935,1,1,2
296936,14,0,14
296937,5,2,7
296938,1,13,14
296939,16,0,16
296940,13,29,42
296941,1,1,2
296942,2,2,4
296943,0,1,1
296944,6,13,19
296945,16,13,29
296946,21,1,22
296947,22,57,79
296948,26,1,27
296949,12,15,27
296950,16,1,17
296951,9,1,10
296952,16,2,18
296953,28,1,29
296954,17,60,77
296955,16,12,28
296956,14,46,60
296957,10,17,27
296958,1,15,16
296959,14,8,22
296960,0,2,2
296961,13,2,15
296962,1,1,2
296963,6,1,7
296964,3,2,5
296965,29,13,42
296966,0,2,2
296967,1,2,3
296968,21,1,22
296969,1,1,2
296970,1,2,3
296971,4,2,6
296972,1,1,2
296973,12,2,14
296974,20,13,33
296975,1,1,2
296976,2,21,23
296977,3,22,25
296978,1,1,2
296979,1,1,2
296980,2,25,27
296981,28,1,29
296982,12,8,20
296983,14,7,21
296984,0,2,2
296985,23,4,27
296986,3,3,6
296987,2,1,3
296988,16,8,24
296989,13,1,14
296990,16,9,25
296991,1,3,4
296992,1,3,4
296993,2,4,6
296994,17,1,18
296995,19,1,20
296996,30,1,31
296997,22,1,23
296998,17,31,48
296999,1,1,2
297000,2,11,13
297001,1,2,3
297002,12,18,30
297003,2,6,8
297004,19,9,28
297005,15,0,15
297006,9,1,10
297007,1,1,2
297008,12,2,14
297009,1,1,2
297010,1,3,4
297011,14,28,42
297012,2,1,3
297013,2,1,3
297014,3,2,5
297015,26,1,27
297016,6,1,7
297017,3,6,9
297018,12,37,49
297019,1,1,2
297020,0,2,2
